transcript_id,exon_id,rank,strand,start,end,version
ENST00000487825,ENSE00003547126,5,-1,41242961,41243049,1
ENST00000487825,ENSE00001936588,4,-1,41246761,41246877,1
ENST00000487825,ENSE00003642045,3,-1,41251792,41251897,1
ENST00000487825,ENSE00003513709,2,-1,41256139,41256278,1
ENST00000487825,ENSE00001815807,1,-1,41256885,41256933,1
ENST00000489037,ENSE00001917948,5,-1,41256206,41256278,1
ENST00000489037,ENSE00003531836,4,-1,41256885,41256973,1
ENST00000489037,ENSE00003510592,3,-1,41267743,41267796,1
ENST00000489037,ENSE00003559512,2,-1,41276034,41276132,1
ENST00000489037,ENSE00001930573,1,-1,41277199,41277338,1
ENST00000491649,ENSE00001927539,2,-1,139417080,139417640,1
ENST00000491649,ENSE00001815624,1,-1,139418169,139418350,1
ENST00000491747,ENSE00003487914,23,-1,41197695,41197819,1
ENST00000491747,ENSE00003687053,22,-1,41199660,41199720,1
ENST00000491747,ENSE00003628864,21,-1,41201138,41201211,1
ENST00000491747,ENSE00003477922,20,-1,41203080,41203134,1
ENST00000491747,ENSE00003458468,19,-1,41209069,41209152,1
ENST00000491747,ENSE00003672792,18,-1,41215350,41215390,1
ENST00000491747,ENSE00003591784,17,-1,41215891,41215968,1
ENST00000491747,ENSE00003492626,16,-1,41219625,41219712,1
ENST00000491747,ENSE00003497952,15,-1,41222945,41223255,1
ENST00000491747,ENSE00003537850,14,-1,41226348,41226538,1
ENST00000491747,ENSE00001516235,13,-1,41228505,41228628,1
ENST00000491747,ENSE00003527960,12,-1,41234421,41234592,1
ENST00000491747,ENSE00003547126,11,-1,41242961,41243049,1
ENST00000491747,ENSE00001936588,10,-1,41246761,41246877,1
ENST00000491747,ENSE00003463944,9,-1,41247863,41247939,1
ENST00000491747,ENSE00003587679,8,-1,41249261,41249306,1
ENST00000491747,ENSE00003642045,7,-1,41251792,41251897,1
ENST00000491747,ENSE00003513709,6,-1,41256139,41256278,1
ENST00000491747,ENSE00003531836,5,-1,41256885,41256973,1
ENST00000491747,ENSE00003541068,4,-1,41258473,41258550,1
ENST00000491747,ENSE00003510592,3,-1,41267743,41267796,1
ENST00000491747,ENSE00003559512,2,-1,41276034,41276132,1
ENST00000491747,ENSE00001867002,1,-1,41277294,41277373,1
ENST00000492859,ENSE00003467465,11,-1,41246129,41246877,1
ENST00000492859,ENSE00003518965,10,-1,41247863,41247939,1
ENST00000492859,ENSE00003673367,9,-1,41249261,41249306,1
ENST00000492859,ENSE00003501023,8,-1,41251792,41251897,1
ENST00000492859,ENSE00003618767,7,-1,41256139,41256278,1
ENST00000492859,ENSE00003472279,6,-1,41256885,41256973,1
ENST00000492859,ENSE00003529128,5,-1,41258473,41258550,1
ENST00000492859,ENSE00001888888,4,-1,41262482,41262597,1
ENST00000492859,ENSE00003510592,3,-1,41267743,41267796,1
ENST00000492859,ENSE00003559512,2,-1,41276034,41276132,1
ENST00000492859,ENSE00001867485,1,-1,41277288,41277317,1
ENST00000493795,ENSE00001937547,22,-1,41197646,41197819,1
ENST00000493795,ENSE00003687053,21,-1,41199660,41199720,1
ENST00000493795,ENSE00003628864,20,-1,41201138,41201211,1
ENST00000493795,ENSE00003477922,19,-1,41203080,41203134,1
ENST00000493795,ENSE00003458468,18,-1,41209069,41209152,1
ENST00000493795,ENSE00003672792,17,-1,41215350,41215390,1
ENST00000493795,ENSE00003591784,16,-1,41215891,41215968,1
ENST00000493795,ENSE00003492626,15,-1,41219625,41219712,1
ENST00000493795,ENSE00003497952,14,-1,41222945,41223255,1
ENST00000493795,ENSE00003537850,13,-1,41226348,41226538,1
ENST00000493795,ENSE00003484886,12,-1,41228505,41228631,1
ENST00000493795,ENSE00003527960,11,-1,41234421,41234592,1
ENST00000493795,ENSE00003547126,10,-1,41242961,41243049,1
ENST00000493795,ENSE00003522602,9,-1,41243452,41246877,1
ENST00000493795,ENSE00003463944,8,-1,41247863,41247939,1
ENST00000493795,ENSE00003587679,7,-1,41249261,41249306,1
ENST00000493795,ENSE00003642045,6,-1,41251792,41251897,1
ENST00000493795,ENSE00003513709,5,-1,41256139,41256278,1
ENST00000493795,ENSE00003531836,4,-1,41256885,41256973,1
ENST00000493795,ENSE00003681626,3,-1,41258473,41258550,1
ENST00000493795,ENSE00003566275,2,-1,41276034,41276132,1
ENST00000493795,ENSE00001869098,1,-1,41277294,41277419,1
ENST00000493919,ENSE00002344016,17,-1,41215377,41215390,1
ENST00000493919,ENSE00003591784,16,-1,41215891,41215968,1
ENST00000493919,ENSE00003492626,15,-1,41219625,41219712,1
ENST00000493919,ENSE00003497952,14,-1,41222945,41223255,1
ENST00000493919,ENSE00003537850,13,-1,41226348,41226538,1
ENST00000493919,ENSE00003484886,12,-1,41228505,41228631,1
ENST00000493919,ENSE00003527960,11,-1,41234421,41234592,1
ENST00000493919,ENSE00003547126,10,-1,41242961,41243049,1
ENST00000493919,ENSE00001936588,9,-1,41246761,41246877,1
ENST00000493919,ENSE00003463944,8,-1,41247863,41247939,1
ENST00000493919,ENSE00003587679,7,-1,41249261,41249306,1
ENST00000493919,ENSE00003642045,6,-1,41251792,41251897,1
ENST00000493919,ENSE00003513709,5,-1,41256139,41256278,1
ENST00000493919,ENSE00003531836,4,-1,41256885,41256973,1
ENST00000493919,ENSE00003681626,3,-1,41258473,41258550,1
ENST00000493919,ENSE00003566275,2,-1,41276034,41276132,1
ENST00000493919,ENSE00001869098,1,-1,41277294,41277419,1
ENST00000494123,ENSE00003470144,10,-1,41246129,41246877,1
ENST00000494123,ENSE00003463944,9,-1,41247863,41247939,1
ENST00000494123,ENSE00003587679,8,-1,41249261,41249306,1
ENST00000494123,ENSE00003642045,7,-1,41251792,41251897,1
ENST00000494123,ENSE00003513709,6,-1,41256139,41256278,1
ENST00000494123,ENSE00003531836,5,-1,41256885,41256973,1
ENST00000494123,ENSE00003541068,4,-1,41258473,41258550,1
ENST00000494123,ENSE00003510592,3,-1,41267743,41267796,1
ENST00000494123,ENSE00003559512,2,-1,41276034,41276132,1
ENST00000494123,ENSE00001954850,1,-1,41277294,41277467,1
ENST00000494783,ENSE00001863062,3,-1,139396898,139397227,1
ENST00000494783,ENSE00003556401,2,-1,139397634,139397782,1
ENST00000494783,ENSE00001896982,1,-1,139399125,139399297,1
ENST00000497488,ENSE00003467465,2,-1,41246129,41246877,1
ENST00000497488,ENSE00001867485,1,-1,41277288,41277317,1
ENST00000500085,ENSE00002084181,3,-1,187508981,187510374,1
ENST00000500085,ENSE00003482721,2,-1,187516843,187516980,1
ENST00000500085,ENSE00002076790,1,-1,187517694,187518385,1
ENST00000503253,ENSE00002081171,2,-1,187521485,187521514,1
ENST00000503253,ENSE00002034852,1,-1,187522423,187522854,1
ENST00000503591,ENSE00002362269,6,-1,7578547,7578554,1
ENST00000503591,ENSE00003625790,5,-1,7579312,7579590,1
ENST00000503591,ENSE00002419584,4,-1,7579700,7579721,1
ENST00000503591,ENSE00002667911,3,-1,7579839,7579940,1
ENST00000503591,ENSE00002065802,2,-1,7580643,7580745,1
ENST00000503591,ENSE00002051873,1,-1,7590695,7590745,1
ENST00000504290,ENSE00003492844,8,-1,7571720,7573008,1
ENST00000504290,ENSE00003634848,7,-1,7573927,7574033,1
ENST00000504290,ENSE00003576506,6,-1,7576525,7576584,1
ENST00000504290,ENSE00003516179,5,-1,7576853,7576926,1
ENST00000504290,ENSE00003692058,4,-1,7577019,7577155,1
ENST00000504290,ENSE00003475276,3,-1,7577499,7577608,1
ENST00000504290,ENSE00003465983,2,-1,7578177,7578289,1
ENST00000504290,ENSE00002064269,1,-1,7578371,7578811,1
ENST00000504937,ENSE00003492844,7,-1,7571720,7573008,1
ENST00000504937,ENSE00003634848,6,-1,7573927,7574033,1
ENST00000504937,ENSE00003516179,5,-1,7576853,7576926,1
ENST00000504937,ENSE00003692058,4,-1,7577019,7577155,1
ENST00000504937,ENSE00003475276,3,-1,7577499,7577608,1
ENST00000504937,ENSE00003465983,2,-1,7578177,7578289,1
ENST00000504937,ENSE00002064269,1,-1,7578371,7578811,1
ENST00000505014,ENSE00002076714,5,-1,7577844,7578289,1
ENST00000505014,ENSE00003520683,4,-1,7578371,7578554,1
ENST00000505014,ENSE00003532881,3,-1,7579312,7579590,1
ENST00000505014,ENSE00002084733,2,-1,7579700,7579940,1
ENST00000505014,ENSE00002030826,1,-1,7590695,7590805,1
ENST00000507105,ENSE00002034514,5,-1,187509961,187510374,1
ENST00000507105,ENSE00003637797,4,-1,187516843,187516980,1
ENST00000507105,ENSE00002029603,3,-1,187518188,187518325,1
ENST00000507105,ENSE00003574194,2,-1,187518836,187518946,1
ENST00000507105,ENSE00002062444,1,-1,187519126,187519178,1
ENST00000507662,ENSE00002039119,3,-1,187518265,187518425,1
ENST00000507662,ENSE00003528635,2,-1,187518836,187518946,1
ENST00000507662,ENSE00002027127,1,-1,187519126,187519281,1
ENST00000508035,ENSE00002069718,2,-1,187530404,187530474,1
ENST00000508035,ENSE00002038044,1,-1,187530955,187531224,1
ENST00000508793,ENSE00002073243,5,-1,7578434,7578554,1
ENST00000508793,ENSE00003625790,4,-1,7579312,7579590,1
ENST00000508793,ENSE00002419584,3,-1,7579700,7579721,1
ENST00000508793,ENSE00002667911,2,-1,7579839,7579940,1
ENST00000508793,ENSE00002062958,1,-1,7580643,7580752,1
ENST00000509537,ENSE00002079118,3,-1,187510144,187510374,1
ENST00000509537,ENSE00002065969,2,-1,187511659,187511849,1
ENST00000509537,ENSE00002074105,1,-1,187516843,187516899,1
ENST00000509647,ENSE00002055752,2,-1,187629517,187630999,1
ENST00000509647,ENSE00002045233,1,-1,187647508,187647876,1
ENST00000509690,ENSE00003669712,6,-1,7576853,7576926,1
ENST00000509690,ENSE00003586720,5,-1,7577019,7577155,1
ENST00000509690,ENSE00003504863,4,-1,7577499,7577608,1
ENST00000509690,ENSE00003462942,3,-1,7578177,7578289,1
ENST00000509690,ENSE00003656695,2,-1,7578371,7578554,1
ENST00000509690,ENSE00002030826,1,-1,7590695,7590805,1
ENST00000509927,ENSE00002047222,4,-1,187510226,187510374,1
ENST00000509927,ENSE00002078674,3,-1,187511522,187511557,1
ENST00000509927,ENSE00002074645,2,-1,187513847,187513906,1
ENST00000509927,ENSE00002037514,1,-1,187516843,187516954,1
ENST00000510385,ENSE00003492844,8,-1,7571720,7573008,1
ENST00000510385,ENSE00003634848,7,-1,7573927,7574033,1
ENST00000510385,ENSE00003496026,6,-1,7576525,7576657,1
ENST00000510385,ENSE00003516179,5,-1,7576853,7576926,1
ENST00000510385,ENSE00003692058,4,-1,7577019,7577155,1
ENST00000510385,ENSE00003475276,3,-1,7577499,7577608,1
ENST00000510385,ENSE00003465983,2,-1,7578177,7578289,1
ENST00000510385,ENSE00002064269,1,-1,7578371,7578811,1
ENST00000512347,ENSE00002049940,3,-1,187518884,187518946,1
ENST00000512347,ENSE00003652511,2,-1,187519126,187519279,1
ENST00000512347,ENSE00002077479,1,-1,187519681,187519975,1
ENST00000512772,ENSE00002040945,4,-1,187509546,187510374,1
ENST00000512772,ENSE00002078674,3,-1,187511522,187511557,1
ENST00000512772,ENSE00003637797,2,-1,187516843,187516980,1
ENST00000512772,ENSE00002051153,1,-1,187517694,187517995,1
ENST00000514944,ENSE00002048269,6,-1,7577535,7577608,1
ENST00000514944,ENSE00003462942,5,-1,7578177,7578289,1
ENST00000514944,ENSE00003518480,4,-1,7578371,7578554,1
ENST00000514944,ENSE00002419584,3,-1,7579700,7579721,1
ENST00000514944,ENSE00002667911,2,-1,7579839,7579940,1
ENST00000514944,ENSE00002051873,1,-1,7590695,7590745,1
ENST00000528762,ENSE00002145385,1,1,32945108,32945237,1
ENST00000528762,ENSE00002167182,2,1,32949480,32949543,1
ENST00000528762,ENSE00003672885,3,1,32950807,32950928,1
ENST00000528762,ENSE00002191428,4,1,32953454,32953632,1
ENST00000530893,ENSE00002143308,1,1,32889642,32889804,1
ENST00000530893,ENSE00003339705,2,1,32890559,32890660,1
ENST00000530893,ENSE00003563161,3,1,32893214,32893462,1
ENST00000530893,ENSE00003616014,4,1,32899213,32899321,1
ENST00000530893,ENSE00000939162,5,1,32900238,32900287,1
ENST00000530893,ENSE00000939163,6,1,32900379,32900419,1
ENST00000530893,ENSE00000939164,7,1,32900636,32900750,1
ENST00000530893,ENSE00000939165,8,1,32903580,32903629,1
ENST00000530893,ENSE00000939166,9,1,32905056,32905167,1
ENST00000530893,ENSE00002163180,10,1,32906409,32907428,1
ENST00000533776,ENSE00002187690,1,1,32970946,32971181,1
ENST00000533776,ENSE00002140263,2,1,32972299,32972585,1
ENST00000544455,ENSE00002209788,1,1,32889617,32889804,1
ENST00000544455,ENSE00001484009,2,1,32890559,32890664,1
ENST00000544455,ENSE00003666217,3,1,32893214,32893462,1
ENST00000544455,ENSE00003659301,4,1,32899213,32899321,1
ENST00000544455,ENSE00000939162,5,1,32900238,32900287,1
ENST00000544455,ENSE00000939163,6,1,32900379,32900419,1
ENST00000544455,ENSE00000939164,7,1,32900636,32900750,1
ENST00000544455,ENSE00000939165,8,1,32903580,32903629,1
ENST00000544455,ENSE00000939166,9,1,32905056,32905167,1
ENST00000544455,ENSE00000939167,10,1,32906409,32907524,1
ENST00000544455,ENSE00000939168,11,1,32910402,32915333,1
ENST00000544455,ENSE00000939169,12,1,32918695,32918790,1
ENST00000544455,ENSE00000939171,13,1,32920964,32921033,1
ENST00000544455,ENSE00000939173,14,1,32928998,32929425,1
ENST00000544455,ENSE00000939174,15,1,32930565,32930746,1
ENST00000544455,ENSE00000939175,16,1,32931879,32932066,1
ENST00000544455,ENSE00001394102,17,1,32936660,32936830,1
ENST00000544455,ENSE00000939177,18,1,32937316,32937670,1
ENST00000544455,ENSE00000939178,19,1,32944539,32944694,1
ENST00000544455,ENSE00000939180,20,1,32945093,32945237,1
ENST00000544455,ENSE00003461148,21,1,32950807,32950928,1
ENST00000544455,ENSE00000939183,22,1,32953454,32953652,1
ENST00000544455,ENSE00000939185,23,1,32953887,32954050,1
ENST00000544455,ENSE00000939187,24,1,32954144,32954282,1
ENST00000544455,ENSE00000939189,25,1,32968826,32969070,1
ENST00000544455,ENSE00003560258,26,1,32971035,32971181,1
ENST00000544455,ENSE00001184789,27,1,32972299,32973347,5
ENST00000544455,ENSE00002264869,28,1,32973746,32973805,1
ENST00000574684,ENSE00002677565,2,-1,7577572,7577608,1
ENST00000574684,ENSE00002670535,1,-1,7578371,7578437,1
ENST00000576024,ENSE00002226620,2,-1,7572887,7573008,2
ENST00000576024,ENSE00002672443,1,-1,7576853,7576905,1
ENST00000586385,ENSE00002914501,8,-1,41197580,41197819,1
ENST00000586385,ENSE00003687053,7,-1,41199660,41199720,1
ENST00000586385,ENSE00003628864,6,-1,41201138,41201211,1
ENST00000586385,ENSE00003477922,5,-1,41203080,41203134,1
ENST00000586385,ENSE00003458468,4,-1,41209069,41209152,1
ENST00000586385,ENSE00003672792,3,-1,41215350,41215390,1
ENST00000586385,ENSE00003591784,2,-1,41215891,41215968,1
ENST00000586385,ENSE00002755286,1,-1,41277199,41277346,1
ENST00000591534,ENSE00002914501,11,-1,41197580,41197819,1
ENST00000591534,ENSE00003687053,10,-1,41199660,41199720,1
ENST00000591534,ENSE00003628864,9,-1,41201138,41201211,1
ENST00000591534,ENSE00003477922,8,-1,41203080,41203134,1
ENST00000591534,ENSE00003458468,7,-1,41209069,41209152,1
ENST00000591534,ENSE00003672792,6,-1,41215350,41215390,1
ENST00000591534,ENSE00003591784,5,-1,41215891,41215968,1
ENST00000591534,ENSE00003492626,4,-1,41219625,41219712,1
ENST00000591534,ENSE00003497952,3,-1,41222945,41223255,1
ENST00000591534,ENSE00003587596,2,-1,41226348,41226538,1
ENST00000591534,ENSE00002858871,1,-1,41277288,41277346,1
ENST00000591849,ENSE00002914501,5,-1,41197580,41197819,1
ENST00000591849,ENSE00003687053,4,-1,41199660,41199720,1
ENST00000591849,ENSE00003628864,3,-1,41201138,41201211,1
ENST00000591849,ENSE00002899558,2,-1,41202079,41202207,1
ENST00000591849,ENSE00002858871,1,-1,41277288,41277346,1
ENST00000604348,ENSE00003670707,5,-1,7578480,7578533,1
ENST00000604348,ENSE00003625790,4,-1,7579312,7579590,1
ENST00000604348,ENSE00002419584,3,-1,7579700,7579721,1
ENST00000604348,ENSE00002667911,2,-1,7579839,7579940,1
ENST00000604348,ENSE00002030826,1,-1,7590695,7590805,1
